"";"t";"original_animal_id";"animal_year_id";"sex";"geometry"
"21410";2007-08-26 18:00:00;3372;33720;"f";c(87258.279982841, 6572399.91835824)
"21411";2007-08-26 21:00:00;3372;33720;"f";c(86920.8899161356, 6572198.31888067)
"21412";2007-08-27;3372;33720;"f";c(86947.4961543416, 6572782.64399495)
"21413";2007-08-27 03:00:00;3372;33720;"f";c(86902.2618407508, 6572763.93282754)
"21414";2007-08-27 06:00:00;3372;33720;"f";c(87781.5544657304, 6572014.21824175)
"21415";2007-08-27 09:00:00;3372;33720;"f";c(87857.8488788873, 6571628.48090096)
"21416";2007-08-27 12:00:00;3372;33720;"f";c(88016.8691896913, 6572607.75763624)
"21417";2007-08-27 15:00:00;3372;33720;"f";c(87125.9629871298, 6573130.92388631)
"21418";2007-08-27 18:00:00;3372;33720;"f";c(87251.2379323138, 6574673.30976875)
"21419";2007-08-27 21:00:00;3372;33720;"f";c(87874.1740796515, 6575507.04690679)
"21420";2007-08-28;3372;33720;"f";c(87966.009312272, 6575441.29893296)
"21421";2007-08-28 03:00:00;3372;33720;"f";c(87970.4477515676, 6575326.7253076)
"21422";2007-08-28 06:00:00;3372;33720;"f";c(90145.8355090825, 6576512.15017615)
"21423";2007-08-28 09:00:00;3372;33720;"f";c(93028.4613758925, 6580021.40111641)
"21424";2007-08-28 12:02:00;3372;33720;"f";c(91858.6607514888, 6581182.58894354)
"21425";2007-08-28 15:00:00;3372;33720;"f";c(93433.7028179862, 6580239.41414174)
"21426";2007-08-28 18:01:00;3372;33720;"f";c(93321.8291104646, 6579532.76109402)
"21427";2007-08-28 21:00:00;3372;33720;"f";c(92959.8001607967, 6579472.93149463)
"21428";2007-08-29;3372;33720;"f";c(92783.871690375, 6579700.83287713)
"21429";2007-08-29 03:00:00;3372;33720;"f";c(92703.1102940132, 6579597.84651036)
"21430";2007-08-29 06:00:00;3372;33720;"f";c(93486.8491633665, 6579267.77087432)
"21431";2007-08-29 09:01:00;3372;33720;"f";c(93282.4593584071, 6580136.71807245)
"21432";2007-08-29 12:01:00;3372;33720;"f";c(93276.2387879792, 6580161.01972402)
"21433";2007-08-29 15:00:00;3372;33720;"f";c(93229.4173590375, 6579578.21330488)
"21434";2007-08-29 18:02:00;3372;33720;"f";c(92757.9963354126, 6579606.83220598)
"21435";2007-08-29 21:00:00;3372;33720;"f";c(92664.6353485454, 6579621.1362196)
"21436";2007-08-30;3372;33720;"f";c(92722.5720680677, 6579679.87779875)
"21437";2007-08-30 03:00:00;3372;33720;"f";c(92958.8463111848, 6579459.3201474)
"21438";2007-08-30 06:00:00;3372;33720;"f";c(93527.6326601327, 6579140.66660703)
"21439";2007-08-30 09:01:00;3372;33720;"f";c(93290.1654646656, 6578657.88665398)
"21440";2007-08-30 12:01:00;3372;33720;"f";c(93398.9689535928, 6578241.03625716)
"21441";2007-08-30 15:01:00;3372;33720;"f";c(93732.8392827411, 6577965.50442766)
"21442";2007-08-30 18:01:00;3372;33720;"f";c(94034.9736848444, 6578733.48353426)
"21443";2007-08-30 21:00:00;3372;33720;"f";c(93645.4296987307, 6579271.53510002)
"21444";2007-08-31;3372;33720;"f";c(93884.0960706884, 6579079.94336563)
"21445";2007-08-31 03:00:00;3372;33720;"f";c(93974.3828597131, 6578823.62560994)
"21446";2007-08-31 06:00:00;3372;33720;"f";c(96438.2864048172, 6578680.1455308)
"21447";2007-08-31 09:00:00;3372;33720;"f";c(96757.0976413986, 6578766.5993567)
"21448";2007-08-31 12:01:00;3372;33720;"f";c(94035.7384994187, 6580556.61073104)
"21449";2007-08-31 15:02:00;3372;33720;"f";c(94221.5099510486, 6580360.95552105)
"21450";2007-08-31 18:01:00;3372;33720;"f";c(93901.3416879583, 6580619.19341178)
"21451";2007-08-31 21:00:00;3372;33720;"f";c(93800.2276019034, 6580636.15510942)
"21452";2007-09-01;3372;33720;"f";c(93782.2495888926, 6580719.72061728)
"21453";2007-09-01 03:00:00;3372;33720;"f";c(92785.9579810267, 6580812.68181319)
"21454";2007-09-01 06:01:00;3372;33720;"f";c(92454.0840451397, 6580854.42486945)
"21455";2007-09-01 12:02:00;3372;33720;"f";c(91965.2781973886, 6585065.33087749)
"21456";2007-09-01 15:00:00;3372;33720;"f";c(92635.5074035334, 6583562.75206607)
"21457";2007-09-01 18:00:00;3372;33720;"f";c(92394.1268999735, 6584311.6427698)
"21458";2007-09-01 21:00:00;3372;33720;"f";c(90057.9022076119, 6583007.13701142)
"21459";2007-09-02;3372;33720;"f";c(89747.9808850132, 6582906.68626464)
"21460";2007-09-02 03:00:00;3372;33720;"f";c(89356.4521971379, 6582272.36805755)
"21461";2007-09-02 06:02:00;3372;33720;"f";c(89453.3066876337, 6583123.6412712)
"21462";2007-09-02 09:00:00;3372;33720;"f";c(89630.8777778365, 6582475.53311278)
"21463";2007-09-02 12:00:00;3372;33720;"f";c(89310.844912185, 6582452.53828783)
"21464";2007-09-02 15:00:00;3372;33720;"f";c(89540.9405681469, 6582874.57163904)
"21465";2007-09-02 18:00:00;3372;33720;"f";c(89765.2432796463, 6582835.65664005)
"21466";2007-09-02 21:00:00;3372;33720;"f";c(90169.1398054038, 6582022.62053178)
"21467";2007-09-03;3372;33720;"f";c(89898.0229533807, 6582252.50081478)
"21468";2007-09-03 03:00:00;3372;33720;"f";c(89714.7321972061, 6583009.51664301)
"21469";2007-09-03 06:00:00;3372;33720;"f";c(90015.9378257167, 6583640.24308204)
"21470";2007-09-03 09:00:00;3372;33720;"f";c(90672.0936645147, 6583658.00637407)
"21471";2007-09-03 12:01:00;3372;33720;"f";c(91718.678085935, 6584827.122548)
"21472";2007-09-03 15:01:00;3372;33720;"f";c(92323.1821544951, 6584954.18086969)
"21473";2007-09-03 18:01:00;3372;33720;"f";c(91769.421000857, 6584677.79365477)
"21474";2007-09-03 21:00:00;3372;33720;"f";c(92009.2592285016, 6584169.19723721)
"21475";2007-09-04 00:01:00;3372;33720;"f";c(92004.68772674, 6584188.42069926)
"21476";2007-09-04 03:00:00;3372;33720;"f";c(91961.7293433892, 6584216.39391575)
"21477";2007-09-04 06:01:00;3372;33720;"f";c(92426.3166813121, 6584401.88530726)
"21478";2007-09-04 09:00:00;3372;33720;"f";c(92988.0583304196, 6584362.66402039)
"21479";2007-09-04 12:02:00;3372;33720;"f";c(93002.5595601343, 6584105.31455245)
"21480";2007-09-04 15:00:00;3372;33720;"f";c(92584.9893689878, 6583693.3401848)
"21481";2007-09-04 18:01:00;3372;33720;"f";c(93029.2472312996, 6583621.7714375)
"21482";2007-09-04 21:00:00;3372;33720;"f";c(92726.9656253803, 6583362.45803115)
"21483";2007-09-05;3372;33720;"f";c(92754.9934979537, 6583089.5007246)
"21484";2007-09-05 03:00:00;3372;33720;"f";c(92446.2913817985, 6583249.99548147)
"21485";2007-09-05 06:00:00;3372;33720;"f";c(91995.4374887503, 6583735.69332507)
"21486";2007-09-05 09:00:00;3372;33720;"f";c(91659.7047278214, 6583808.22698929)
"21487";2007-09-05 12:01:00;3372;33720;"f";c(88811.9354950992, 6582982.78622941)
"21488";2007-09-05 15:00:00;3372;33720;"f";c(88763.5118931424, 6583149.9627475)
"21489";2007-09-05 18:00:00;3372;33720;"f";c(89022.5836630809, 6582755.63478076)
"21490";2007-09-05 21:00:00;3372;33720;"f";c(89100.9807486729, 6582731.77467597)
"21491";2007-09-06;3372;33720;"f";c(89059.3358191366, 6582887.10834127)
"21492";2007-09-06 03:00:00;3372;33720;"f";c(89088.9907340297, 6583015.50340426)
"21493";2007-09-06 06:00:00;3372;33720;"f";c(88857.460766535, 6582693.18042549)
"21494";2007-09-06 09:00:00;3372;33720;"f";c(88833.8940969731, 6583070.39647149)
"21495";2007-09-06 12:02:00;3372;33720;"f";c(88459.5036509209, 6582963.07119397)
"21496";2007-09-06 15:00:00;3372;33720;"f";c(88505.7707704022, 6582880.29449768)
"21497";2007-09-06 18:00:00;3372;33720;"f";c(86749.9869258524, 6581561.45173709)
"21498";2007-09-06 21:00:00;3372;33720;"f";c(86830.5602499018, 6581680.78448745)
"21499";2007-09-07;3372;33720;"f";c(86991.9012450842, 6581764.779782)
"21500";2007-09-07 03:00:00;3372;33720;"f";c(86838.4954111667, 6581710.69783339)
"21501";2007-09-07 06:00:00;3372;33720;"f";c(86903.1848051834, 6581797.96659885)
"21502";2007-09-07 09:00:00;3372;33720;"f";c(87218.9044246745, 6581955.76871432)
"21503";2007-09-07 12:00:00;3372;33720;"f";c(87217.1507736253, 6582077.43378487)
"21504";2007-09-07 15:01:00;3372;33720;"f";c(87200.1797324474, 6581999.62093634)
"21505";2007-09-07 18:00:00;3372;33720;"f";c(87330.7701908997, 6582153.16935005)
"21506";2007-09-07 21:00:00;3372;33720;"f";c(87088.1508363506, 6581992.94871556)
"21507";2007-09-08;3372;33720;"f";c(87012.1895088808, 6581820.59943669)
"21508";2007-09-08 03:00:00;3372;33720;"f";c(86872.0186538897, 6581784.71798506)
"21509";2007-09-08 06:00:00;3372;33720;"f";c(84657.5673521846, 6583763.83317102)
"21510";2007-09-08 09:00:00;3372;33720;"f";c(84111.5113582748, 6585697.75932729)
"21511";2007-09-08 12:00:00;3372;33720;"f";c(84227.5885313381, 6585248.7078592)
"21512";2007-09-08 15:00:00;3372;33720;"f";c(83116.7539957879, 6584817.9160087)
"21513";2007-09-08 18:02:00;3372;33720;"f";c(83750.9536034052, 6585173.32640878)
"21514";2007-09-08 21:01:00;3372;33720;"f";c(83745.2740286256, 6585516.14230826)
"21515";2007-09-09;3372;33720;"f";c(83540.3552990703, 6584992.33110596)
"21516";2007-09-09 03:00:00;3372;33720;"f";c(83752.1107650541, 6585218.45285481)
"21517";2007-09-09 06:01:00;3372;33720;"f";c(83433.4610756548, 6584991.92641028)
"21518";2007-09-09 09:01:00;3372;33720;"f";c(83595.6667204629, 6584426.92366357)
"21519";2007-09-09 12:01:00;3372;33720;"f";c(83243.6064116929, 6584018.97516239)
"21520";2007-09-09 15:00:00;3372;33720;"f";c(83137.2776051341, 6584623.09636736)
"21521";2007-09-09 18:00:00;3372;33720;"f";c(83213.3274078719, 6584077.13900684)
"21522";2007-09-09 21:00:00;3372;33720;"f";c(83224.1528526599, 6583993.27495577)
"21523";2007-09-10;3372;33720;"f";c(83077.8234788927, 6583669.20965334)
"21524";2007-09-10 03:00:00;3372;33720;"f";c(83057.5910702387, 6583593.50290774)
"21525";2007-09-10 06:01:00;3372;33720;"f";c(83538.4089798191, 6584992.33289044)
"21526";2007-09-10 09:00:00;3372;33720;"f";c(80663.0532858804, 6591773.04850709)
"21527";2007-09-10 12:00:00;3372;33720;"f";c(79126.2870842499, 6594926.36807532)
"21528";2007-09-10 15:00:00;3372;33720;"f";c(80328.6942849857, 6595357.37332563)
"21529";2007-09-10 18:00:00;3372;33720;"f";c(79704.7047120885, 6594509.68544018)
"21530";2007-09-10 21:00:00;3372;33720;"f";c(79849.4165173343, 6594986.46904522)
"21531";2007-09-11;3372;33720;"f";c(79884.3567474198, 6595291.47741704)
"21532";2007-09-11 03:00:00;3372;33720;"f";c(79487.1416462846, 6595240.66621651)
"21533";2007-09-11 06:00:00;3372;33720;"f";c(79626.5610589698, 6594622.80931325)
"21534";2007-09-11 09:00:00;3372;33720;"f";c(79825.2477712732, 6593707.33039021)
"21535";2007-09-11 12:00:00;3372;33720;"f";c(79094.4705180952, 6593631.8816961)
"21536";2007-09-11 15:00:00;3372;33720;"f";c(78566.4259830405, 6592709.8236405)
"21537";2007-09-11 18:01:00;3372;33720;"f";c(78957.3600464367, 6592304.45338007)
"21538";2007-09-11 21:00:00;3372;33720;"f";c(78882.6322988885, 6592534.55041131)
"21539";2007-09-12;3372;33720;"f";c(78202.5187370495, 6592396.15592147)
"21540";2007-09-12 03:00:00;3372;33720;"f";c(78169.6382142141, 6592445.79181634)
"21541";2007-09-12 06:00:00;3372;33720;"f";c(78434.140698607, 6592325.17479545)
"21542";2007-09-12 09:00:00;3372;33720;"f";c(78384.4414081645, 6592237.37751003)
"21543";2007-09-12 12:00:00;3372;33720;"f";c(78537.307877915, 6592625.09408274)
"21544";2007-09-12 15:00:00;3372;33720;"f";c(78266.9628870772, 6592181.92232687)
"21545";2007-09-12 18:00:00;3372;33720;"f";c(78759.2536085031, 6592640.94497084)
"21546";2007-09-12 21:00:00;3372;33720;"f";c(78959.0402075408, 6592618.22689999)
"21547";2007-09-13;3372;33720;"f";c(78830.9014399893, 6593559.47857752)
"21548";2007-09-13 03:00:00;3372;33720;"f";c(78579.8269810252, 6593635.20324907)
"21549";2007-09-13 06:00:00;3372;33720;"f";c(78734.4312194178, 6594140.94526012)
"21550";2007-09-13 09:00:00;3372;33720;"f";c(79096.1588123383, 6594128.65303093)
"21551";2007-09-13 12:00:00;3372;33720;"f";c(79142.345250623, 6593931.00256599)
"21552";2007-09-13 15:00:00;3372;33720;"f";c(78796.6148245171, 6593338.4106327)
"21553";2007-09-13 18:00:00;3372;33720;"f";c(79567.3978998639, 6593377.44263755)
"21554";2007-09-13 21:00:00;3372;33720;"f";c(79279.3708563342, 6593394.84598277)
"21555";2007-09-14;3372;33720;"f";c(78721.612348326, 6592940.67215047)
"21556";2007-09-14 03:00:00;3372;33720;"f";c(78530.1706191364, 6592708.43696446)
"21557";2007-09-14 06:00:00;3372;33720;"f";c(79234.2425960674, 6592692.28174455)
"21558";2007-09-14 09:00:00;3372;33720;"f";c(79671.0188472586, 6592889.23087489)
"21559";2007-09-14 12:00:00;3372;33720;"f";c(79779.5220423346, 6592944.13781104)
"21560";2007-09-14 15:00:00;3372;33720;"f";c(78839.8110516586, 6592327.08892162)
"21561";2007-09-14 18:00:00;3372;33720;"f";c(78381.3413427268, 6593803.05395055)
"21562";2007-09-14 21:00:00;3372;33720;"f";c(78540.6938330052, 6594190.972223)
"21563";2007-09-15;3372;33720;"f";c(78020.3752721874, 6594376.48241465)
"21564";2007-09-15 03:00:00;3372;33720;"f";c(77819.3546311983, 6594125.9621781)
"21565";2007-09-15 06:00:00;3372;33720;"f";c(78099.8906435664, 6594560.66675292)
"21566";2007-09-15 09:00:00;3372;33720;"f";c(79233.3887507127, 6594998.55567799)
"21567";2007-09-15 12:00:00;3372;33720;"f";c(78432.1812783661, 6593757.99190318)
"21568";2007-09-15 15:00:00;3372;33720;"f";c(77869.1454631889, 6594618.67879565)
"21569";2007-09-15 18:01:00;3372;33720;"f";c(78740.154468263, 6595173.19945614)
"21570";2007-09-15 21:00:00;3372;33720;"f";c(78497.1713271418, 6595599.69822138)
"21571";2007-09-16;3372;33720;"f";c(78675.7665503408, 6595813.43014707)
"21572";2007-09-16 03:00:00;3372;33720;"f";c(77731.4292435041, 6595225.44622955)
"21573";2007-09-16 06:01:00;3372;33720;"f";c(77595.3163993581, 6595121.25116533)
"21574";2007-09-16 09:00:00;3372;33720;"f";c(77204.6704363133, 6595025.59716838)
"21575";2007-09-16 12:00:00;3372;33720;"f";c(76900.5181405793, 6595103.7854539)
"21576";2007-09-16 15:00:00;3372;33720;"f";c(76997.5849203742, 6594964.6054349)
"21577";2007-09-16 18:00:00;3372;33720;"f";c(77570.7083280973, 6595224.69301417)
"21578";2007-09-16 21:01:00;3372;33720;"f";c(77410.2437146376, 6595090.86794662)
"21579";2007-09-17;3372;33720;"f";c(76878.78351069, 6595173.94141882)
"21580";2007-09-17 03:00:00;3372;33720;"f";c(76964.8361384916, 6595432.0995558)
"21581";2007-09-17 06:00:00;3372;33720;"f";c(77714.8509943365, 6595955.08659934)
"21582";2007-09-17 09:00:00;3372;33720;"f";c(77990.3396630896, 6595792.62915353)
"21583";2007-09-17 12:00:00;3372;33720;"f";c(78419.532730438, 6595611.7366387)
"21584";2007-09-17 15:00:00;3372;33720;"f";c(78562.2317090488, 6596159.83303727)
"21585";2007-09-17 18:00:00;3372;33720;"f";c(79338.7178736499, 6597270.70543009)
"21586";2007-09-17 21:00:00;3372;33720;"f";c(79030.5502877826, 6597086.46496915)
"21587";2007-09-18;3372;33720;"f";c(79038.2969808243, 6596848.93322132)
"21588";2007-09-18 03:00:00;3372;33720;"f";c(79070.7531693582, 6596893.22290968)
"21589";2007-09-18 06:00:00;3372;33720;"f";c(79455.3361680051, 6596808.97765828)
"21590";2007-09-18 09:00:00;3372;33720;"f";c(79335.8552703077, 6596852.42819375)
"21591";2007-09-18 12:00:00;3372;33720;"f";c(79980.0312564389, 6597105.20598541)
"21592";2007-09-18 15:00:00;3372;33720;"f";c(78925.8134237959, 6596691.59024767)
"21593";2007-09-18 18:00:00;3372;33720;"f";c(77898.9212838676, 6596248.22931611)
"21594";2007-09-18 21:00:00;3372;33720;"f";c(77969.7042847362, 6596313.70088063)
"21595";2007-09-19 00:01:00;3372;33720;"f";c(78095.5219452966, 6596372.16020489)
"21596";2007-09-19 03:00:00;3372;33720;"f";c(77929.2557251626, 6596281.86874004)
"21597";2007-09-19 06:00:00;3372;33720;"f";c(78086.5037524743, 6596180.01004287)
"21598";2007-09-19 09:00:00;3372;33720;"f";c(78293.0979805272, 6595916.6280868)
"21599";2007-09-19 12:00:00;3372;33720;"f";c(78097.8428939576, 6595837.46331034)
"21600";2007-09-19 15:00:00;3372;33720;"f";c(77660.1581771679, 6595622.32322359)
"21601";2007-09-19 18:00:00;3372;33720;"f";c(77980.3596275995, 6595227.68639404)
"21602";2007-09-19 21:00:00;3372;33720;"f";c(77651.1796995373, 6594793.39921965)
"21603";2007-09-20;3372;33720;"f";c(77397.6135542587, 6594647.70701531)
"21604";2007-09-20 03:00:00;3372;33720;"f";c(77064.6027391619, 6594632.15212087)
"21605";2007-09-20 06:00:00;3372;33720;"f";c(77251.1920424318, 6594179.60529359)
"21606";2007-09-20 09:00:00;3372;33720;"f";c(77379.25139456, 6594005.41353573)
"21607";2007-09-20 12:00:00;3372;33720;"f";c(77053.0254096674, 6594014.15485253)
"21608";2007-09-20 15:00:00;3372;33720;"f";c(76508.7320559535, 6594003.26342067)
"21609";2007-09-20 18:00:00;3372;33720;"f";c(75968.0521511809, 6593606.81842102)
"21610";2007-09-20 21:00:00;3372;33720;"f";c(76044.5034135248, 6593616.94868082)
"21611";2007-09-21;3372;33720;"f";c(75680.8419196593, 6593460.03715947)
"21612";2007-09-21 03:00:00;3372;33720;"f";c(75600.059833405, 6593416.56304708)
"21613";2007-09-21 06:00:00;3372;33720;"f";c(75412.2364464793, 6593434.5806326)
"21614";2007-09-21 09:00:00;3372;33720;"f";c(76103.7398819954, 6592841.617338)
"21615";2007-09-21 12:00:00;3372;33720;"f";c(76732.0283221522, 6591690.80106825)
"21616";2007-09-21 15:00:00;3372;33720;"f";c(76684.8230293418, 6591870.43781974)
"21617";2007-09-21 18:00:00;3372;33720;"f";c(76196.3154280207, 6591708.97131088)
"21618";2007-09-21 21:01:00;3372;33720;"f";c(76177.2218515472, 6591819.51880445)
"21619";2007-09-22;3372;33720;"f";c(76134.2920328858, 6592009.94987428)
"21620";2007-09-22 03:00:00;3372;33720;"f";c(76106.3425933293, 6591756.84964402)
"21621";2007-09-22 06:00:00;3372;33720;"f";c(76156.0083537312, 6591643.39732306)
"21622";2007-09-22 09:00:00;3372;33720;"f";c(77435.5798947713, 6593231.13923809)
"21623";2007-09-22 12:01:00;3372;33720;"f";c(77356.5563833637, 6593525.89717348)
"21624";2007-09-22 15:00:00;3372;33720;"f";c(76912.3784442849, 6593183.5720004)
"21625";2007-09-22 18:00:00;3372;33720;"f";c(77897.2369391917, 6591853.14709082)
"21626";2007-09-22 21:00:00;3372;33720;"f";c(78086.9754388846, 6591642.0298924)
"21627";2007-09-23;3372;33720;"f";c(78031.2090614137, 6591309.16021624)
"21628";2007-09-23 03:00:00;3372;33720;"f";c(78001.0271036217, 6591254.78134232)
"21629";2007-09-23 06:00:00;3372;33720;"f";c(78157.8734148383, 6591161.80833869)
"21630";2007-09-23 09:00:00;3372;33720;"f";c(78500.329378517, 6590672.84858587)
"21631";2007-09-23 12:00:00;3372;33720;"f";c(78733.7932693996, 6590385.83257559)
"21632";2007-09-23 15:00:00;3372;33720;"f";c(78620.5396555058, 6590385.48404372)
"21633";2007-09-23 18:00:00;3372;33720;"f";c(78068.2108176223, 6590602.33486013)
"21634";2007-09-23 21:00:00;3372;33720;"f";c(78105.2673719662, 6590503.57810927)
"21635";2007-09-24;3372;33720;"f";c(78211.3953647852, 6590362.61449084)
"21636";2007-09-24 03:00:00;3372;33720;"f";c(78255.4405970245, 6590380.70479314)
"21637";2007-09-24 06:00:00;3372;33720;"f";c(78665.4845182832, 6589945.86679634)
"21638";2007-09-24 09:00:00;3372;33720;"f";c(78269.0148947178, 6589113.97851876)
"21639";2007-09-24 12:00:00;3372;33720;"f";c(78160.1368580548, 6589085.44634974)
"21640";2007-09-24 15:00:00;3372;33720;"f";c(78310.3382140131, 6588972.3284261)
"21641";2007-09-24 18:00:00;3372;33720;"f";c(79261.3108174516, 6588526.82796406)
"21642";2007-09-24 21:00:00;3372;33720;"f";c(79424.1750890166, 6588432.85585224)
"21643";2007-09-25;3372;33720;"f";c(79569.0859228225, 6588170.86722168)
"21644";2007-09-25 03:00:00;3372;33720;"f";c(79540.3398152238, 6588194.34334695)
"21645";2007-09-25 06:01:00;3372;33720;"f";c(79487.6669526469, 6587853.13174263)
"21646";2007-09-25 09:00:00;3372;33720;"f";c(79353.1444409326, 6586607.18947994)
"21647";2007-09-25 12:00:00;3372;33720;"f";c(79025.7723917785, 6586538.95900233)
"21648";2007-09-25 15:00:00;3372;33720;"f";c(79379.2197559028, 6586136.29181347)
"21649";2007-09-25 18:00:00;3372;33720;"f";c(78800.4144149518, 6585646.89512286)
"21650";2007-09-25 21:00:00;3372;33720;"f";c(78584.3090686458, 6585582.56497285)
"21651";2007-09-26;3372;33720;"f";c(78158.5277749735, 6585568.68632807)
"21652";2007-09-26 03:00:00;3372;33720;"f";c(78272.3088688814, 6585639.92792131)
"21653";2007-09-26 06:00:00;3372;33720;"f";c(78242.4044218002, 6585814.70187149)
"21654";2007-09-26 09:00:00;3372;33720;"f";c(78175.0289750639, 6585873.40519578)
"21655";2007-09-26 12:00:00;3372;33720;"f";c(79227.2895793391, 6586192.2503609)
"21656";2007-09-26 15:00:00;3372;33720;"f";c(79684.5062346763, 6585326.86701979)
"21657";2007-09-26 18:00:00;3372;33720;"f";c(80080.7177566206, 6584798.03610675)
"21658";2007-09-26 21:00:00;3372;33720;"f";c(80036.1290602543, 6584791.15970298)
"21659";2007-09-27;3372;33720;"f";c(80259.3480092429, 6584567.84604545)
"21660";2007-09-27 03:00:00;3372;33720;"f";c(80266.4637705043, 6584607.18528633)
"21661";2007-09-27 06:01:00;3372;33720;"f";c(80734.5080367448, 6584953.33648629)
"21662";2007-09-27 09:00:00;3372;33720;"f";c(80847.9597933508, 6585001.893543)
"21663";2007-09-27 12:00:00;3372;33720;"f";c(80761.8180449205, 6584849.6106852)
"21664";2007-09-27 15:00:00;3372;33720;"f";c(80872.8336910582, 6584723.00758956)
"21665";2007-09-27 18:00:00;3372;33720;"f";c(80160.9532233725, 6584424.31902408)
"21666";2007-09-27 21:00:00;3372;33720;"f";c(80252.8516937118, 6584558.56244385)
"21667";2007-09-28;3372;33720;"f";c(80128.7653237542, 6584835.88886606)
"21668";2007-09-28 03:00:00;3372;33720;"f";c(80186.6228432181, 6584929.99362958)
"21669";2007-09-28 06:00:00;3372;33720;"f";c(80262.646192855, 6584955.96437346)
"21670";2007-09-28 09:00:00;3372;33720;"f";c(80678.688942592, 6584932.39343454)
"21671";2007-09-28 12:00:00;3372;33720;"f";c(80873.0084345994, 6584700.0834731)
"21672";2007-09-28 15:00:00;3372;33720;"f";c(80789.8215820276, 6584492.52449717)
"21673";2007-09-28 18:00:00;3372;33720;"f";c(80753.5699647728, 6584242.42434106)
"21674";2007-09-28 21:00:00;3372;33720;"f";c(80198.7799229867, 6583910.04252966)
"21675";2007-09-29;3372;33720;"f";c(80443.9313606487, 6583779.24874538)
"21676";2007-09-29 03:00:00;3372;33720;"f";c(80448.7061044046, 6583793.42794465)
"21677";2007-09-29 06:00:00;3372;33720;"f";c(80458.9504578203, 6584182.08612844)
"21678";2007-09-29 09:00:00;3372;33720;"f";c(80526.6613381115, 6583549.62772093)
"21679";2007-09-29 12:00:00;3372;33720;"f";c(80592.2098552668, 6583512.78179903)
"21680";2007-09-29 15:00:00;3372;33720;"f";c(80348.8068645913, 6583450.3193535)
"21681";2007-09-29 18:00:00;3372;33720;"f";c(80052.0103837923, 6583398.94536409)
"21682";2007-09-29 21:00:00;3372;33720;"f";c(80112.6879560207, 6583552.96597977)
"21683";2007-09-30;3372;33720;"f";c(80022.7621064753, 6583374.96125105)
"21684";2007-09-30 03:00:00;3372;33720;"f";c(80000.0773735345, 6583421.17531242)
"21685";2007-09-30 06:00:00;3372;33720;"f";c(79992.7927211938, 6583321.87540955)
"21686";2007-09-30 09:00:00;3372;33720;"f";c(79996.8603881237, 6583361.30600684)
"21687";2007-09-30 12:00:00;3372;33720;"f";c(80127.2236487911, 6583146.02995066)
"21688";2007-09-30 15:00:00;3372;33720;"f";c(80223.1887150569, 6583037.42950802)
"21689";2007-09-30 18:00:00;3372;33720;"f";c(79176.8198666522, 6583673.34978805)
"21690";2007-09-30 21:00:00;3372;33720;"f";c(79177.8326757746, 6583721.7660944)
"21691";2007-10-01;3372;33720;"f";c(78315.5907706893, 6583690.15696946)
"21692";2007-10-01 03:00:00;3372;33720;"f";c(78239.5457388458, 6583578.71548665)
"21693";2007-10-01 06:00:00;3372;33720;"f";c(78057.4416133261, 6583689.46109303)
"21694";2007-10-01 09:00:00;3372;33720;"f";c(78290.9776281646, 6584056.83066855)
"21695";2007-10-01 12:00:00;3372;33720;"f";c(78254.6017887589, 6584226.24715378)
"21696";2007-10-01 15:00:00;3372;33720;"f";c(78685.4476373608, 6584823.59151568)
"21697";2007-10-01 18:00:00;3372;33720;"f";c(78852.0174489116, 6585349.73774466)
"21698";2007-10-01 21:00:00;3372;33720;"f";c(78669.7577477833, 6585388.15923149)
"21699";2007-10-02;3372;33720;"f";c(78546.5193127422, 6585412.88668714)
"21700";2007-10-02 03:00:00;3372;33720;"f";c(78002.3883485043, 6585104.27529827)
"21701";2007-10-02 06:00:00;3372;33720;"f";c(77984.6126938169, 6585127.64820189)
"21702";2007-10-02 09:00:00;3372;33720;"f";c(77884.7946709512, 6584914.15720263)
"21703";2007-10-02 12:00:00;3372;33720;"f";c(77876.3295689537, 6584864.5481741)
"21704";2007-10-02 15:00:00;3372;33720;"f";c(77994.530086737, 6585597.65022809)
"21705";2007-10-02 18:00:00;3372;33720;"f";c(77897.0687021901, 6585767.99494819)
"21706";2007-10-02 21:00:00;3372;33720;"f";c(77892.0190302545, 6585836.11140787)
"21707";2007-10-03;3372;33720;"f";c(77834.6427487162, 6585910.369656)
"21708";2007-10-03 03:00:00;3372;33720;"f";c(77828.5164250322, 6585973.62091807)
"21709";2007-10-03 06:00:00;3372;33720;"f";c(78059.3876970279, 6586396.2715464)
"21710";2007-10-03 09:00:00;3372;33720;"f";c(78143.5875989606, 6586404.83659883)
"21711";2007-10-03 12:00:00;3372;33720;"f";c(78616.3434099032, 6586824.42502916)
"21712";2007-10-03 15:00:00;3372;33720;"f";c(78091.9528602829, 6586270.98552576)
"21713";2007-10-03 18:00:00;3372;33720;"f";c(78333.3296324286, 6586483.57375116)
"21714";2007-10-03 21:00:00;3372;33720;"f";c(78305.0256521473, 6586429.89963413)
"21715";2007-10-04;3372;33720;"f";c(78416.543979154, 6585736.97321377)
"21716";2007-10-04 03:00:00;3372;33720;"f";c(78389.8434495041, 6585620.15987826)
"21717";2007-10-04 06:01:00;3372;33720;"f";c(78766.2586429235, 6585701.88816803)
"21718";2007-10-04 09:00:00;3372;33720;"f";c(79513.3306738926, 6585029.87542552)
